credito;codigo_ciudad;cliente_tipo_identificacion;codigo_ocupacion;descripcion_ocu
210209;15469;1;J;Independiente Formal
168847;25473;1;J;Independiente Formal
163104;68077;1;P;Pensionado
221163;11001;1;N;Comerciante
170983;68077;1;N;Comerciante
216470;11001;1;K;Independiente Informal
158039;11001;1;I;Independiente
188360;68547;1;J;Independiente Formal
213306;11001;1;T;Transportador
187541;68077;1;J;Independiente Formal
217937;68327;1;K;Independiente Informal
210206;68077;1;T;Transportador
220045;68077;1;J;Independiente Formal
218473;17001;1;J;Independiente Formal
174316;11001;1;J;Independiente Formal
225422;68077;1;F;Empleado ER
107320;68077;1;I;Independiente
234391;11001;1;K;Independiente Informal
173547;68547;1;T;Transportador
135760;25754;1;I;Independiente
187787;68001;1;G;Ganadero
184322;68001;1;T;Transportador
191494;68081;1;J;Independiente Formal
224790;68276;1;J;Independiente Formal
125431;47001;1;;
217097;68001;1;T;Transportador
224901;11001;1;K;Independiente Informal
210980;68081;1;P;Pensionado
215384;11001;1;J;Independiente Formal
201541;68895;1;J;Independiente Formal
234740;68307;1;T;Transportador
223699;8001;1;T;Transportador
236568;68001;1;F;Empleado ER
179560;11001;1;;
200963;68679;1;P;Pensionado
191823;68276;1;;
218373;68679;1;J;Independiente Formal
198376;11001;1;F;Empleado ER
157847;68679;1;E;Empleado
183145;68001;1;;
232504;68679;1;N;Comerciante
217118;68679;1;H;Empleado ENR
214998;68001;1;K;Independiente Informal
142908;68679;1;I;Independiente
225281;8001;1;J;Independiente Formal
232582;68679;1;F;Empleado ER
145764;68079;1;I;Independiente
205131;68276;1;K;Independiente Informal
207320;68745;1;F;Empleado ER
125860;68547;1;E;Empleado
157052;68679;1;E;Empleado
159410;68001;1;;
209322;25817;1;T;Transportador
232225;25175;1;F;Empleado ER
169848;68679;1;;
224753;68276;1;F;Empleado ER
222778;11001;1;F;Empleado ER
187125;68755;1;C;Agricultor
118753;68001;1;;
214686;11001;1;T;Transportador
236629;11001;1;T;Transportador
221535;11001;1;N;Comerciante
192612;68001;1;T;Transportador
169401;68547;1;H;Empleado ENR
231308;11001;1;F;Empleado ER
220738;68077;1;K;Independiente Informal
216343;11001;1;F;Empleado ER
102396;68655;1;I;Independiente
227354;54874;1;H;Empleado ENR
221746;85001;1;J;Independiente Formal
87405;11001;1;I;Independiente
112021;68755;1;E;Empleado
175218;68679;1;F;Empleado ER
226535;11001;1;T;Transportador
49910;11001;1;I;Independiente
183754;25286;1;H;Empleado ENR
208142;68755;1;T;Transportador
132558;11001;1;;
210421;68001;1;H;Empleado ENR
192743;68276;1;J;Independiente Formal
133394;68307;1;E;Empleado
196992;25473;1;P;Pensionado
229192;11001;1;J;Independiente Formal
159038;85001;1;E;Empleado
192223;11001;1;K;Independiente Informal
221346;68755;1;T;Transportador
175156;85440;1;;
199562;8634;1;T;Transportador
234250;11001;1;J;Independiente Formal
221544;11001;1;J;Independiente Formal
190310;68001;1;;
182038;11001;1;;
128391;68190;1;I;Independiente
233172;68276;1;J;Independiente Formal
192319;68190;1;T;Transportador
185374;11001;1;J;Independiente Formal
196838;68190;1;J;Independiente Formal
162098;11001;1;E;Empleado
170866;25224;1;;
180830;11001;1;T;Transportador
191482;68547;1;C;Agricultor
206737;68001;1;K;Independiente Informal
149962;68276;1;I;Independiente
230924;68276;1;C;Agricultor
157166;11001;1;;
197859;68276;1;J;Independiente Formal
210491;68276;1;H;Empleado ENR
236877;13001;1;H;Empleado ENR
146139;11001;1;E;Empleado
102807;68001;1;E;Empleado
217056;68547;1;H;Empleado ENR
201963;68001;1;J;Independiente Formal
224812;68276;1;J;Independiente Formal
208143;68547;1;J;Independiente Formal
151277;68276;1;;
230082;8001;1;F;Empleado ER
220383;68547;1;J;Independiente Formal
168599;68276;1;F;Empleado ER
202047;68276;1;J;Independiente Formal
217749;68001;1;J;Independiente Formal
216856;68081;1;J;Independiente Formal
197842;68276;1;;
189914;25612;1;F;Empleado ER
235825;68276;1;F;Empleado ER
207741;68307;1;T;Transportador
197982;68307;1;F;Empleado ER
186391;8001;1;J;Independiente Formal
228292;68001;1;F;Empleado ER
193523;11001;1;F;Empleado ER
229868;68079;1;P;Pensionado
157512;68547;1;I;Independiente
216789;47001;1;T;Transportador
149259;68276;1;I;Independiente
184869;68307;1;N;Comerciante
230235;68081;1;F;Empleado ER
179290;68001;1;;
233208;68307;1;J;Independiente Formal
216363;68307;1;J;Independiente Formal
123080;68406;1;;
234835;68001;1;J;Independiente Formal
229894;68307;1;K;Independiente Informal
181439;68001;1;E;Empleado
157437;68081;1;E;Empleado
133201;11001;1;E;Empleado
232678;68001;1;N;Comerciante
224924;68276;1;T;Transportador
177466;68081;1;H;Empleado ENR
225710;68307;1;J;Independiente Formal
221270;68307;1;J;Independiente Formal
210199;68307;1;P;Pensionado
92133;68307;1;I;Independiente
122648;68001;1;I;Independiente
229100;50001;1;F;Empleado ER
218252;85010;1;K;Independiente Informal
234759;68001;1;J;Independiente Formal
170852;68276;1;;
213528;68001;1;C;Agricultor
144261;25175;1;E;Empleado
183763;11001;1;J;Independiente Formal
230472;54874;1;J;Independiente Formal
119597;68307;1;P;Pensionado
162819;50001;1;I;Independiente
203566;11001;1;K;Independiente Informal
130822;68276;1;;
166717;68001;1;E;Empleado
203517;68276;1;J;Independiente Formal
159486;68001;1;I;Independiente
208645;68307;1;J;Independiente Formal
169380;68655;1;;
176570;25754;1;P;Pensionado
100818;68276;1;E;Empleado
151387;11001;1;;
165081;68001;1;E;Empleado
157825;68001;1;E;Empleado
82510;68001;1;I;Independiente
222684;68001;1;J;Independiente Formal
181517;11001;1;I;Independiente
161548;68001;1;I;Independiente
168292;11001;1;;
181989;68001;1;;
213460;11001;1;J;Independiente Formal
236123;68547;1;T;Transportador
222518;68001;1;P;Pensionado
195646;25126;1;K;Independiente Informal
111394;68001;1;I;Independiente
178249;25175;1;F;Empleado ER
170703;11001;1;;
213251;76001;1;J;Independiente Formal
192616;68001;1;;
178334;11001;1;;
156809;68547;1;E;Empleado
177528;68001;1;J;Independiente Formal
177672;68001;1;K;Independiente Informal
221066;68001;1;J;Independiente Formal
192437;68001;1;;
178639;11001;1;F;Empleado ER
199070;68001;1;J;Independiente Formal
177912;68001;1;;
192836;11001;1;E;Empleado
174927;68001;1;T;Transportador
123870;8001;1;E;Empleado
197941;68001;1;T;Transportador
200770;68001;1;H;Empleado ENR
183558;68001;1;J;Independiente Formal
175926;68276;1;;
223123;68001;1;N;Comerciante
195021;68276;1;F;Empleado ER
76698;68001;1;I;Independiente
103548;68001;1;;
221307;68001;1;J;Independiente Formal
161956;11001;1;;
173579;68276;1;H;Empleado ENR
215047;11001;1;K;Independiente Informal
214579;68276;1;F;Empleado ER
37679;11001;1;;
215644;15407;1;F;Empleado ER
220455;13001;1;J;Independiente Formal
202150;68615;1;T;Transportador
204291;68307;1;T;Transportador
194009;68001;1;J;Independiente Formal
180305;15646;1;F;Empleado ER
205800;85001;1;J;Independiente Formal
156452;11001;1;P;Pensionado
210055;68276;1;P;Pensionado
129403;44001;1;I;Independiente
148964;68001;1;I;Independiente
75259;11001;1;I;Independiente
181134;50006;1;N;Comerciante
164960;68276;1;I;Independiente
169199;11001;1;K;Independiente Informal
171300;68001;1;K;Independiente Informal
237115;8001;1;J;Independiente Formal
165485;11001;1;E;Empleado
210735;68001;1;N;Comerciante
185272;11001;1;J;Independiente Formal
210028;68001;1;P;Pensionado
97533;68276;1;I;Independiente
235289;68276;1;G;Ganadero
199033;85001;1;J;Independiente Formal
202345;68001;1;F;Empleado ER
236058;68547;1;H;Empleado ENR
214140;11001;1;F;Empleado ER
205785;68307;1;T;Transportador
181003;68276;1;;
221597;11001;1;N;Comerciante
231913;68547;1;J;Independiente Formal
188970;68001;1;J;Independiente Formal
185256;11001;1;F;Empleado ER
185141;68547;1;F;Empleado ER
150105;11001;1;I;Independiente
198187;11001;1;P;Pensionado
219149;11001;1;H;Empleado ENR
236164;68001;1;K;Independiente Informal
126859;68001;1;I;Independiente
195431;68001;1;C;Agricultor
135578;68547;1;I;Independiente
176355;11001;1;T;Transportador
224426;68001;1;F;Empleado ER
169088;68001;1;I;Independiente
220548;68276;1;T;Transportador
128608;68276;1;I;Independiente
183312;68001;1;T;Transportador
188778;11001;1;O;Contratista
108689;68276;1;E;Empleado
199953;68001;1;T;Transportador
217277;68001;1;J;Independiente Formal
171511;68276;1;K;Independiente Informal
91078;68547;1;I;Independiente
222139;68276;1;F;Empleado ER
100181;68001;1;I;Independiente
126841;68001;1;I;Independiente
125935;68001;1;I;Independiente
161157;68001;1;;
157047;50001;1;;
156160;68001;1;E;Empleado
183594;68307;1;P;Pensionado
160504;68547;1;I;Independiente
174940;11001;1;;
193050;11001;1;J;Independiente Formal
232341;68895;1;T;Transportador
210326;68276;1;E;Empleado
126346;11001;1;;
236141;68307;1;F;Empleado ER
235427;54001;1;T;Transportador
218039;11001;1;K;Independiente Informal
169586;11001;1;E;Empleado
115663;68001;1;E;Empleado
212769;85440;1;K;Independiente Informal
210890;8758;1;T;Transportador
183882;68276;1;P;Pensionado
216615;50001;1;K;Independiente Informal
163857;68001;1;P;Pensionado
231912;8001;1;F;Empleado ER
179291;68001;1;;
207116;68276;1;I;Independiente
227845;68001;1;K;Independiente Informal
190728;68276;1;F;Empleado ER
124607;68001;1;;
129968;68001;1;I;Independiente
185823;68001;1;H;Empleado ENR
204648;68547;1;F;Empleado ER
212297;54874;1;F;Empleado ER
217339;68081;1;J;Independiente Formal
147245;68001;1;E;Empleado
109102;54001;1;;
235554;68276;1;R;Rentista de Capital
227141;68001;1;T;Transportador
158177;13836;1;E;Empleado
214930;54001;1;J;Independiente Formal
215560;68307;1;T;Transportador
156085;68001;1;E;Empleado
93468;68276;1;I;Independiente
222804;68406;1;C;Agricultor
206857;68001;1;R;Rentista de Capital
191166;68276;1;;
195352;68001;1;J;Independiente Formal
201458;54172;1;J;Independiente Formal
228249;68001;1;J;Independiente Formal
126963;11001;1;;
151784;50001;1;;
159630;15469;1;E;Empleado
189561;68276;1;H;Empleado ENR
74516;11001;1;I;Independiente
209632;68001;1;J;Independiente Formal
166528;68001;1;E;Empleado
202361;15051;1;K;Independiente Informal
212190;11001;1;H;Empleado ENR
181245;68001;1;T;Transportador
201487;11001;1;J;Independiente Formal
207190;68307;1;T;Transportador
95493;68276;1;I;Independiente
230612;68679;1;K;Independiente Informal
224235;68276;1;F;Empleado ER
229767;68001;1;J;Independiente Formal
229440;68001;1;J;Independiente Formal
229805;11001;1;P;Pensionado
204043;68001;1;J;Independiente Formal
172788;68001;1;O;Contratista
230565;11001;1;H;Empleado ENR
200319;50001;1;K;Independiente Informal
155447;68276;1;I;Independiente
217853;68547;1;J;Independiente Formal
192375;68276;1;F;Empleado ER
202859;68001;1;H;Empleado ENR
139605;68001;1;I;Independiente
142478;68001;1;I;Independiente
177356;68276;1;F;Empleado ER
153170;68276;1;I;Independiente
140109;68276;1;I;Independiente
187773;68276;1;;
213474;11001;1;J;Independiente Formal
212884;11001;1;K;Independiente Informal
226595;54001;1;J;Independiente Formal
132324;13001;1;;
179131;68001;1;;
200912;68307;1;R;Rentista de Capital
165308;20710;1;;
94695;11001;1;I;Independiente
200347;11001;1;J;Independiente Formal
208733;68001;1;J;Independiente Formal
189544;68001;1;F;Empleado ER
218808;68001;1;J;Independiente Formal
205220;68276;1;F;Empleado ER
151619;68001;1;;
164054;68001;1;I;Independiente
192558;68276;1;J;Independiente Formal
194148;11001;1;E;Empleado
164616;11001;1;E;Empleado
235636;68547;1;J;Independiente Formal
218523;68001;1;J;Independiente Formal
122061;68001;1;I;Independiente
205737;11001;1;P;Pensionado
220057;54001;1;F;Empleado ER
147401;68001;1;I;Independiente
231511;47001;1;J;Independiente Formal
181881;68276;1;N;Comerciante
209667;11001;1;F;Empleado ER
216655;68001;1;F;Empleado ER
186423;68276;1;T;Transportador
227499;68001;1;F;Empleado ER
218121;68307;1;T;Transportador
221005;11001;1;F;Empleado ER
218585;68547;1;F;Empleado ER
145520;68001;1;I;Independiente
188297;5380;1;J;Independiente Formal
191941;68081;1;H;Empleado ENR
234760;68001;1;K;Independiente Informal
180398;25175;1;J;Independiente Formal
222616;68547;1;J;Independiente Formal
138013;68276;1;I;Independiente
210868;68547;1;T;Transportador
146753;68001;1;E;Empleado
161334;68307;1;I;Independiente
102851;68001;1;I;Independiente
147724;76001;1;;
220212;20001;1;J;Independiente Formal
230804;20011;1;F;Empleado ER
184908;68276;1;;
161493;68001;1;;
231617;68001;1;C;Agricultor
204439;68081;1;F;Empleado ER
210691;68001;1;J;Independiente Formal
139837;68276;1;E;Empleado
137456;68001;1;I;Independiente
194810;68276;1;E;Empleado
182920;68001;1;I;Independiente
202305;68276;1;F;Empleado ER
141996;68307;1;I;Independiente
181467;11001;1;F;Empleado ER
228773;13001;1;F;Empleado ER
220688;68276;1;J;Independiente Formal
235057;68001;1;J;Independiente Formal
212323;68001;1;J;Independiente Formal
225432;68001;1;J;Independiente Formal
153669;11001;1;I;Independiente
222009;15759;1;T;Transportador
187412;68575;1;N;Comerciante
137708;68081;1;I;Independiente
229663;68276;1;J;Independiente Formal
73657;68276;1;;
224252;68001;1;J;Independiente Formal
183249;68547;1;;
183958;11001;1;T;Transportador
204446;25269;1;J;Independiente Formal
91575;68547;1;I;Independiente
204794;68547;1;J;Independiente Formal
49133;85001;1;I;Independiente
233991;68547;1;J;Independiente Formal
221560;68547;1;J;Independiente Formal
182659;68547;1;N;Comerciante
203891;11001;1;J;Independiente Formal
172814;68307;1;T;Transportador
144207;68679;1;;
175506;68001;1;T;Transportador
230797;68547;1;C;Agricultor
173978;68547;1;P;Pensionado
188162;11001;1;;
193089;68001;1;J;Independiente Formal
216285;68547;1;J;Independiente Formal
197345;68547;1;F;Empleado ER
126068;11001;1;;
195388;68547;1;H;Empleado ENR
84612;68547;1;I;Independiente
207795;68547;1;F;Empleado ER
182224;25758;1;;
129229;50001;1;I;Independiente
150192;11001;1;I;Independiente
207747;68190;1;T;Transportador
139317;11001;1;;
154740;68655;1;E;Empleado
233136;68679;1;J;Independiente Formal
230694;11001;1;H;Empleado ENR
80695;68081;1;P;Pensionado
187552;68081;1;;
231597;68081;1;P;Pensionado
231179;68276;1;F;Empleado ER
100911;68081;1;E;Empleado
156389;25754;1;;
179351;68081;1;;
227475;68081;1;J;Independiente Formal
150838;11001;1;I;Independiente
153162;68001;1;E;Empleado
89855;11001;1;I;Independiente
75287;68575;1;I;Independiente
179618;68081;1;F;Empleado ER
197306;68081;1;H;Empleado ENR
179028;68081;1;J;Independiente Formal
233194;68081;1;J;Independiente Formal
230233;68081;1;J;Independiente Formal
138552;68081;1;;
204747;11001;1;F;Empleado ER
198266;11001;1;T;Transportador
193489;68081;1;J;Independiente Formal
133605;68001;1;E;Empleado
205343;68081;1;F;Empleado ER
162746;68081;1;E;Empleado
165797;11001;1;E;Empleado
185326;68081;1;J;Independiente Formal
198384;68689;1;T;Transportador
122088;68081;1;E;Empleado
203390;68081;1;T;Transportador
192763;68001;1;;
201501;68081;1;J;Independiente Formal
233478;68081;1;T;Transportador
113785;68001;1;;
236935;68081;1;T;Transportador
205709;68081;1;T;Transportador
204510;68081;1;F;Empleado ER
182160;68307;1;P;Pensionado
99960;68081;1;I;Independiente
145433;13001;1;E;Empleado
228975;68001;1;F;Empleado ER
222200;76001;1;J;Independiente Formal
211706;25572;1;F;Empleado ER
237041;68081;1;T;Transportador
179192;68081;1;F;Empleado ER
200379;68081;1;J;Independiente Formal
117233;68081;1;E;Empleado
157669;11001;1;;
92214;68081;1;I;Independiente
191848;68081;1;F;Empleado ER
202848;68081;1;F;Empleado ER
213627;68081;1;F;Empleado ER
191099;68081;1;H;Empleado ENR
195655;68081;1;F;Empleado ER
219947;68081;1;F;Empleado ER
107945;68081;1;I;Independiente
211122;50568;1;F;Empleado ER
225635;25899;1;O;Contratista
162239;68081;1;;
192469;68081;1;H;Empleado ENR
190306;11001;1;O;Contratista
231361;11001;1;F;Empleado ER
204536;25126;1;H;Empleado ENR
237016;68077;1;T;Transportador
131153;11001;1;I;Independiente
190815;68051;1;J;Independiente Formal
175209;68307;1;K;Independiente Informal
184973;68307;1;T;Transportador
192143;68001;1;J;Independiente Formal
191396;68001;1;T;Transportador
222251;50001;1;F;Empleado ER
168554;25473;1;I;Independiente
209144;68547;1;H;Empleado ENR
156943;25286;1;;
170211;25473;1;F;Empleado ER
119767;11001;1;;
200103;11001;1;J;Independiente Formal
180038;11001;1;;
139427;11001;1;;
172816;11001;1;J;Independiente Formal
217078;11001;1;J;Independiente Formal
189288;68547;1;T;Transportador
209505;54001;1;J;Independiente Formal
159459;68547;1;;
110450;68276;1;I;Independiente
175227;68547;1;T;Transportador
223136;11001;1;K;Independiente Informal
223687;25754;1;T;Transportador
236812;68001;1;T;Transportador
222961;68406;1;T;Transportador
168931;68547;1;F;Empleado ER
99613;68001;1;E;Empleado
167688;85001;1;E;Empleado
234967;68615;1;F;Empleado ER
180651;68468;1;T;Transportador
204425;25126;1;K;Independiente Informal
182812;15599;1;;
210396;68001;1;T;Transportador
193863;11001;1;T;Transportador
193943;68001;1;J;Independiente Formal
213985;68276;1;H;Empleado ENR
161734;25175;1;;
199820;68307;1;T;Transportador
187812;68276;1;K;Independiente Informal
151064;68081;1;E;Empleado
167944;68276;1;E;Empleado
173182;11001;1;J;Independiente Formal
168869;68547;1;J;Independiente Formal
183438;25817;1;;
198328;68276;1;H;Empleado ENR
198764;8001;1;I;Independiente
180114;11001;1;I;Independiente
78089;68276;1;I;Independiente
194103;68307;1;;
204529;68655;1;T;Transportador
222164;68001;1;J;Independiente Formal
178959;68406;1;R;Rentista de Capital
227729;68276;1;J;Independiente Formal
102699;68276;1;I;Independiente
223368;68276;1;J;Independiente Formal
215698;68307;1;F;Empleado ER
215769;68001;1;J;Independiente Formal
235528;68276;1;J;Independiente Formal
231254;68655;1;J;Independiente Formal
193200;68307;1;E;Empleado
152550;11001;1;E;Empleado
185173;68001;1;H;Empleado ENR
222886;54001;1;J;Independiente Formal
148530;68276;1;E;Empleado
220689;25175;1;F;Empleado ER
172063;11001;1;;
231793;68001;1;J;Independiente Formal
197291;50006;1;P;Pensionado
204240;11001;1;N;Comerciante
140608;68001;1;I;Independiente
194089;13001;1;I;Independiente
202898;25126;1;J;Independiente Formal
211574;11001;1;J;Independiente Formal
215024;11001;1;K;Independiente Informal
152298;68001;1;I;Independiente
234131;68307;1;J;Independiente Formal
135826;68307;1;E;Empleado
160437;68001;1;T;Transportador
147710;68081;1;;
145135;68001;1;I;Independiente
113821;68001;1;I;Independiente
158873;11001;1;E;Empleado
175882;68547;1;J;Independiente Formal
205997;68001;1;I;Independiente
226590;68001;1;J;Independiente Formal
98777;68001;1;;
80233;68276;1;I;Independiente
