"credito";"codigo_ciudad";"cliente_tipo_identificacion";"codigo_ocupacion"
230234;11001;1;F
192841;11001;1;E
174848;11001;1;J
146026;11001;1;E
222092;11001;1;H
226674;11001;1;J
207222;11001;1;T
208695;5001;1;T
201114;11001;1;J
200525;11001;1;F
177702;11001;1;H
208248;5440;1;E
127000;11001;1;E
183111;11001;1;J
228046;11001;1;T
219913;11001;1;I
213175;11001;1;F
201010;11001;1;F
228214;11001;1;K
184847;11001;1;T
160298;25754;1;T
206785;11001;1;P
158897;11001;1;E
223678;11001;1;F
234735;11001;1;N
230492;11001;1;N
155931;11001;1;E
225195;11001;1;T
208448;25754;1;T
223519;11001;1;N
206131;11001;1;F
228063;11001;1;J
231436;11001;1;P
226274;11001;1;T
177239;11001;1;""
169403;11001;1;""
212557;11001;1;E
213618;11001;1;H
236551;11001;1;H
158042;25151;1;""
127378;11001;1;""
213853;11001;1;F
163355;11001;1;E
191126;11001;1;J
227183;11001;1;J
217310;11001;1;T
195857;11001;1;""
217965;11001;1;H
188549;11001;1;""
163358;25473;1;P
126714;11001;1;""
179184;11001;1;R
191584;11001;1;""
203954;11001;1;F
210971;25754;1;H
212382;66001;1;T
199222;50001;1;J
168246;11001;1;E
168065;11001;1;""
233257;11001;1;H
176774;11001;1;H
178421;11001;1;""
228993;11001;1;T
181657;11001;1;""
211241;25754;1;J
196760;11001;1;T
60437;25754;1;I
230409;11001;1;J
236236;11001;1;J
149406;11001;1;""
181189;50001;1;""
190776;50001;1;E
216765;25899;1;P
147685;11001;1;""
237622;25214;1;F
186029;11001;1;F
170706;76001;1;J
211335;11001;1;H
133734;11001;1;E
190057;11001;1;T
177216;11001;1;H
185247;11001;1;H
199784;11001;1;K
123035;11001;1;""
226066;11001;1;J
205238;73449;1;J
156063;11001;1;E
168749;68001;1;E
193647;11001;1;F
196856;11001;1;""
186349;11001;1;J
224004;11001;1;F
39725;11001;1;""
179887;25126;1;""
180409;11001;1;""
233740;11001;1;O
141386;11001;1;""
184572;11001;1;H
182654;11001;1;""
191056;11001;1;""
188263;11001;1;""
141283;11001;1;E
206603;25772;1;T
131956;11001;1;E
160214;11001;1;E
232743;5001;1;F
172436;68547;1;I
196692;25175;1;J
165975;76001;1;I
169609;11001;1;H
157954;11001;1;""
182289;11001;1;F
206244;11001;1;H
193951;11001;1;I
148917;50001;1;""
209611;11001;1;F
196890;11001;1;H
159809;11001;1;E
188380;11001;1;H
163341;11001;1;I
188589;11001;1;""
194740;25899;1;J
237344;11001;1;F
52928;11001;1;I
131740;11001;1;I
183644;11001;1;""
165108;25473;1;I
163542;11001;1;I
193153;11001;1;F
178550;11001;1;I
145912;11001;1;E
228356;11001;1;J
172208;11001;1;""
216308;11001;1;J
165471;11001;1;E
224383;11001;1;H
206204;11001;1;H
214609;11001;1;O
187510;11001;1;F
201234;11001;1;J
212854;11001;1;F
233418;11001;1;H
182042;11001;1;K
227069;11001;1;N
152249;11001;1;I
230820;11001;1;J
133128;11001;1;""
236920;11001;1;F
207877;63001;1;J
230887;25785;1;F
163371;11001;1;I
146207;11001;1;""
171891;11001;1;J
223233;25214;1;H
236789;11001;1;T
190094;11001;1;H
207064;11001;1;T
180943;85001;1;H
222641;11001;1;F
198330;76001;1;T
150861;11001;1;E
219031;73001;1;J
223964;11001;1;J
138101;11001;1;""
183614;11001;1;""
200719;25175;1;J
187225;11001;1;""
218029;11001;1;T
61272;11001;1;E
165322;25473;1;E
226817;11001;1;J
230789;15759;1;U
184891;11001;1;""
195787;11001;1;""
181157;25430;1;F
56680;11001;1;E
199538;11001;1;H
161901;11001;1;I
202565;11001;1;J
206982;50001;1;H
209988;11001;1;F
200244;11001;1;F
184602;11001;1;""
215598;11001;1;N
154808;25377;1;I
205166;11001;1;K
171974;11001;1;""
178110;11001;1;""
171136;50001;1;F
198977;11001;1;H
189856;11001;1;J
152871;11001;1;""
84660;25843;1;I
130366;11001;1;E
179821;25126;1;T
219900;11001;1;H
208603;25181;1;N
172751;11001;1;F
229412;11001;1;N
141476;11001;1;""
212416;11001;1;F
123830;11001;1;E
201443;11001;1;H
215722;25817;1;F
43088;11001;1;E
215268;50001;1;F
203485;11001;1;K
157051;25286;1;""
166120;11001;1;E
201981;25126;1;F
175880;76001;1;J
141434;11001;1;I
227080;25286;1;F
161475;11001;1;I
229852;47001;1;J
234684;11001;1;K
148309;11001;1;E
205424;50683;1;P
189978;11001;1;F
130551;11001;1;I
210923;11001;1;J
224726;25754;1;P
80443;11001;1;I
218566;11001;1;N
185417;11001;1;F
235744;25899;1;F
195490;11001;1;N
211577;11001;1;H
191669;11001;1;J
216619;11001;1;F
187434;11001;1;E
230316;11001;1;K
120169;11001;1;""
176289;5615;1;H
180266;11001;1;I
202852;11001;1;T
139082;11001;1;E
189475;11001;1;T
172976;25175;1;H
189121;11001;1;E
233362;25386;1;H
177909;11001;1;K
224909;11001;1;F
185280;11001;1;""
205359;25175;1;F
172933;11001;1;H
217070;11001;1;H
189714;11001;1;F
213570;25260;1;J
198241;11001;1;F
114657;11001;1;E
138611;11001;1;I
170650;11001;1;K
179731;25286;1;E
216361;11001;1;O
186068;11001;1;""
209300;11001;1;H
197942;11001;1;J
206552;11001;1;J
77399;11001;1;E
223556;11001;1;F
178552;11001;1;F
145800;11001;1;I
204468;5001;1;J
227850;11001;1;J
176228;11001;1;K
212944;11001;1;J
158466;11001;1;E
183131;11001;1;H
206503;50001;1;J
176244;11001;1;J
213388;11001;1;T
43964;11001;1;""
202653;11001;1;H
162492;11001;1;I
178604;11001;1;J
170697;11001;1;""
234932;11001;1;J
203137;25126;1;F
197023;11001;1;""
224408;11001;1;N
204990;11001;1;N
203343;11001;1;J
198254;25799;1;F
203425;11001;1;T
200242;25754;1;K
196429;11001;1;I
235336;11001;1;J
144758;11001;1;E
230449;11001;1;H
190863;13001;1;J
213652;11001;1;K
197704;76001;1;R
127132;11001;1;""
208101;50001;1;H
194672;25286;1;F
219347;25290;1;J
228675;11001;1;F
144366;11001;1;E
236345;11001;1;J
173876;11001;1;""
206019;11001;1;H
192273;25175;1;H
174037;11001;1;""
127066;11001;1;E
228893;25269;1;N
164877;11001;1;I
42525;11001;1;""
185829;11001;1;I
175864;11001;1;""
217884;50568;1;F
197392;11001;1;""
205511;11001;1;E
158008;25473;1;E
169062;76364;1;F
176761;11001;1;K
153310;11001;1;I
182389;11001;1;""
228384;11001;1;K
214119;11001;1;J
153477;11001;1;""
193575;8001;1;J
148020;11001;1;F
140423;76520;1;I
181919;11001;1;E
231383;11001;1;F
142578;25126;1;I
207107;25286;1;F
192465;11001;1;F
210468;11001;1;J
153427;11001;1;E
184462;11001;1;K
173427;25286;1;""
232443;11001;1;H
171872;76520;1;H
205563;11001;1;K
195412;11001;1;F
213107;11001;1;J
222182;11001;1;F
192958;11001;1;H
122413;11001;1;I
176326;11001;1;I
167542;11001;1;""
157138;11001;1;E
223973;73001;1;K
171210;11001;1;F
224294;41001;1;J
227404;11001;1;J
206739;11001;1;N
188884;11001;1;F
223541;11001;1;H
175520;11001;1;""
224419;11001;1;K
174092;11001;1;K
149693;11001;1;I
197244;63001;1;H
183139;11001;1;I
237090;11001;1;T
124893;11001;1;""
205039;11001;1;F
152225;11001;1;""
237112;11001;1;H
205911;11001;1;K
168913;11001;1;""
210453;11001;1;J
161918;11001;1;I
128471;11001;1;""
197916;11001;1;F
178251;11001;1;H
232943;11001;1;K
221558;11001;1;F
159757;11001;1;""
225199;11001;1;T
194406;11001;1;T
211436;15001;1;J
232871;11001;1;T
156977;11001;1;E
228505;11001;1;H
136787;25758;1;I
126674;11001;1;""
180859;11001;1;H
133513;11001;1;I
182547;50006;1;J
202335;11001;1;F
168862;11001;1;P
235440;11001;1;F
180635;11001;1;K
177924;11001;1;P
233390;25175;1;F
204311;11001;1;K
184712;25754;1;F
219650;11001;1;J
162242;11001;1;T
176651;11001;1;F
166525;11001;1;I
199120;11001;1;K
225945;25754;1;K
203689;25175;1;H
183327;11001;1;""
154428;11001;1;""
188526;25799;1;F
215239;11001;1;J
136153;11001;1;E
223690;11001;1;O
82341;11001;1;""
233422;25126;1;T
155592;11001;1;""
225495;11001;1;T
192380;11001;1;E
221522;25175;1;H
177337;11001;1;E
182236;11001;1;J
197453;11001;1;F
184778;25175;1;""
208239;11001;1;J
153864;25126;1;I
125305;11001;1;E
156029;25290;1;I
216225;25817;1;F
162469;11001;1;""
220604;11001;1;F
44855;11001;1;E
230397;11001;1;J
171446;11001;1;H
155414;11001;1;""
220690;11001;1;K
160593;5266;1;I
229060;11001;1;F
165449;11001;1;I
194448;11001;1;E
69965;50001;1;I
232058;25126;1;J
231813;11001;1;H
179612;11001;1;I
195176;11001;1;J
187013;50001;1;""
227456;25799;1;H
202091;25377;1;J
180069;11001;1;""
189384;11001;1;J
183053;11001;1;T
217183;25214;1;J
208992;11001;1;J
230005;11001;1;K
184812;11001;1;F
226121;11001;1;F
220301;11001;1;J
166692;25214;1;E
230184;11001;1;F
204959;73001;1;J
158048;11001;1;""
227859;11001;1;H
208531;11001;1;H
232629;25473;1;F
119950;11001;1;I
189128;11001;1;F
145723;25754;1;I
233200;11001;1;H
224737;11001;1;T
169507;11001;1;E
197093;11001;1;F
200778;25473;1;F
138112;11001;1;""
200944;50001;1;J
143978;11001;1;I
201811;11001;1;J
215245;8001;1;J
232457;11001;1;K
212106;11001;1;H
186335;11001;1;""
145050;11001;1;""
218879;11001;1;R
147932;11001;1;I
183059;11001;1;T
190326;11001;1;H
207623;11001;1;T
230245;25754;1;K
218663;11001;1;K
210800;11001;1;K
231554;11001;1;T
218270;11001;1;J
225911;11001;1;N
167553;11001;1;E
184998;11001;1;""
218550;11001;1;J
174992;25754;1;E
123756;11001;1;""
178970;8001;1;""
205875;44001;1;F
182103;11001;1;""
185432;11001;1;E
189437;50001;1;J
172672;11001;1;H
215968;11001;1;K
191115;11001;1;F
202060;11001;1;F
217508;11001;1;F
186154;25754;1;F
182709;25754;1;""
145378;11001;1;I
221835;11001;1;J
213685;50006;1;K
164479;11001;1;E
202458;11001;1;K
212398;25175;1;T
217106;11001;1;N
162838;25754;1;I
213989;25754;1;F
191207;11001;1;F
213192;11001;1;J
234631;11001;1;K
236733;5001;1;H
208242;11001;1;F
131482;11001;1;""
213924;11001;1;T
218509;11001;1;F
220376;68081;1;N
190783;11001;1;F
169526;11001;1;""
234443;11001;1;F
224095;11001;1;T
168630;11001;1;F
198791;11001;1;T
150157;11001;1;E
176525;11001;1;E
177377;11001;1;H
83309;11001;1;E
220972;25754;1;H
227532;11001;1;K
167129;11001;1;""
222710;11001;1;T
224601;11001;1;N
188638;25295;1;F
156868;11001;1;E
218579;11001;1;F
171088;25754;1;E
173928;11001;1;K
205205;11001;1; 
80305;25754;1;I
233687;11001;1;T
222258;25754;1;T
187925;11001;1;""
135616;11001;1;""
206069;11001;1;K
140904;25214;1;I
133821;11001;1;E
171368;11001;1;F
190922;25754;1;H
134692;11001;1;E
172432;11001;1;""
160400;25754;1;""
215462;11001;1;J
231118;11001;1;T
211051;50006;1;A
219227;11001;1;H
103818;11001;1;I
210192;11001;1;R
175435;11001;1;""
164031;11001;1;E
188348;11001;1;E
192996;11001;1;J
211220;11001;1;T
103527;11001;1;I
234213;25754;1;T
166253;11001;1;I
217781;11001;1;K
170375;11001;1;""
179052;11001;1;J
191563;25175;1;I
212450;11001;1;J
140800;11001;1;""
205473;11001;1;T
161865;11001;1;""
231363;11001;1;H
217299;25473;1;H
204352;11001;1;K
139817;68276;1;E
224634;11001;1;T
174961;25126;1;J
230424;25754;1;H
197935;63401;1;H
185866;25290;1;J
195026;11001;1;H
170803;11001;1;F
121296;11001;1;E
186259;11001;1;J
211231;11001;1;K
188260;11001;1;J
179757;11001;1;""
233280;11001;1;F
230223;25899;1;F
180157;11001;1;F
196515;11001;1;K
189020;11001;1;""
184279;11001;1;K
157023;11001;1;E
162904;11001;1;I
51626;11001;1;E
191769;11001;1;J
219951;11001;1;F
226471;11001;1;K
134927;11001;1;I
203841;11001;1;J
156330;11001;1;E
189724;11001;1;J
158120;11001;1;E
103068;11001;1;E
212744;11001;1;H
219873;11001;1;T
207248;11001;1;T
161247;25175;1;""
200996;11001;1;K
157774;11001;1;I
179573;11001;1;T
222704;11001;1;N
182942;11001;1;""
223370;11001;1;N
211120;15516;1;T
217442;25035;1;J
213746;11001;1;N
211740;11001;1;T
234285;11001;1;F
164660;11001;1;I
161765;11001;1;E
217842;25430;1;K
207273;11001;1;F
215038;11001;1;J
165995;11001;1;E
212365;11001;1;H
231965;11001;1;J
205851;11001;1;R
197376;11001;1;J
182679;11001;1;""
217611;11001;1;F
128300;11001;1;""
231202;11001;1;K
171346;11001;1;F
184673;11001;1;""
233435;11001;1;J
168689;11001;1;F
178085;11001;1;N
172610;25845;1;T
234176;11001;1;T
218198;11001;1;F
221623;11001;1;H
133080;11001;1;E
153023;11001;1;I
219865;11001;1;K
215935;50606;1;I
188819;11001;1;J
201920;11001;1;J
139520;11001;1;""
181722;11001;1;F
164365;11001;1;I
42201;11001;1;E
206357;25126;1;F
160644;11001;1;""
214864;11001;1;F
156088;11001;1;""
225903;11001;1;H
192134;11001;1;J
189513;11001;1;J
180163;11001;1;K
206695;11001;1;E
162416;11001;1;""
176093;25473;1;K
227411;25473;1;T
214170;11001;1;K
178398;11001;1;E
221463;11001;1;K
171007;25175;1;F
150020;11001;1;I
171901;11001;1;F
173381;50001;1;F
211298;11001;1;H
200648;11001;1;J
216953;11001;1;T
185082;11001;1;J
203296;11001;1;T
131999;11001;1;""
190363;25286;1;F
184050;25754;1;""
199522;11001;1;U
165758;11001;1;I
145408;11001;1;E
227864;11001;1;T
179722;11001;1;I
230368;11001;1;J
202136;11001;1;J
230157;54001;1;F
200383;11001;1;J
152027;11001;1;""
168906;11001;1;""
234857;68276;1;G
205105;11001;1;F
152458;11001;1;I
220120;11001;1;T
223691;11001;1;F
220629;11001;1;T
208706;25473;1;T
219238;11001;1;F
204364;25286;1;K
199583;11001;1;H
208484;11001;1;J
191250;11001;1;""
192495;11001;1;""
231128;11001;1;T
223953;11001;1;T
211309;11001;1;T
191287;11001;1;O
202245;11001;1;F
192639;11001;1;I
189529;11001;1;E
203139;11001;1;F
180954;11001;1;T
189190;25175;1;H
223949;11001;1;T
201304;11001;1;T
233545;11001;1;J
123021;11001;1;""
220737;11001;1;J
189535;11001;1;""
160606;11001;1;""
201532;11001;1;H
226250;11001;1;J
182502;11001;1;E
208076;11001;1;T
195481;11001;1;J
218553;11001;1;E
222107;25473;1;E
192461;25473;1;E
155334;11001;1;I
187162;85001;1;J
194817;50318;1;H
215954;11001;1;F
198256;50001;1;J
215164;25785;1;T
207094;25785;1;T
155692;25785;1;""
225160;11001;1;K
154550;76001;1;I
200274;11001;1;J
188762;11001;1;J
193141;11001;1;H
234808;11001;1;K
216808;50001;1;O
198701;11001;1;P
197781;11001;1;P
190691;11001;1;E
220786;11001;1;T
194802;11001;1;I
217200;11001;1;I
232893;11001;1;O
209116;11001;1;O
174036;25377;1;""
236416;11001;1;T
195985;11001;1;T
207177;11001;1;T
231151;11001;1;J
186514;11001;1;J
185677;25754;1;""
220924;11001;1;N
207770;11001;1;F
183319;11001;1;F
200221;11001;1;T
133683;11001;1;""
202759;11001;1;E
164049;11001;1;I
219853;50006;1;T
217764;11001;1;K
195185;11001;1;C
192297;11001;1;J
205306;25126;1;J
219778;11001;1;T
189044;11001;1;E
208771;25754;1;I
141007;11001;1;I
206287;11001;1;I
156989;11001;1;""
233872;11001;1;E
206868;11001;1;I
227565;25430;1;P
183067;11001;1;J
223987;11001;1;T
201684;11001;1;T
198461;11001;1;E
203950;25126;1;J
196313;25126;1;J
200798;11001;1;I
214384;11001;1;F
112808;11001;1;I
216879;11001;1;I
164291;11001;1;""
185064;11001;1;I
189617;25286;1;""
191236;11001;1;E
205988;11001;1;I
236912;11001;1;F
157230;11001;1;T
211249;11001;1;K
221214;11001;1;T
203786;11001;1;F
158945;11001;1;""
169497;11001;1;E
208366;11001;1;F
233075;11001;1;J
235044;11001;1;H
197634;11001;1;J
210426;11001;1;F
202631;11001;1;K
182349;11001;1;""
173426;11001;1;H
224613;11001;1;F
205261;50001;1;J
174546;11001;1;R
154252;11001;1;I
156965;11001;1;""
194796;11001;1;N
188575;11001;1;""
236067;50001;1;N
159382;11001;1;E
202125;11001;1;K
168091;11001;1;""
174084;11001;1;J
216585;11001;1;J
126445;11001;1;""
191700;11001;1;J
228540;11001;1;J
198631;11001;1;J
193435;11001;1;T
187884;11001;1;""
131377;11001;1;""
190800;11001;1;""
173957;11001;1;F
195926;25175;1;F
173742;25126;1;""
165560;11001;1;I
223280;11001;1;J
182546;11001;1;""
192805;11001;1;""
199366;11001;1;H
236151;11001;1;H
223148;11001;1;K
194002;11001;1;F
219509;11001;1;K
177971;11001;1;K
165035;11001;1;K
191039;25473;1;F
190973;50001;1;I
195894;11001;1;""
210246;11001;1;T
201042;11001;1;H
202749;11001;1;E
191899;11001;1;I
203140;11001;1;I
226609;11001;1;T
220707;11001;1;H
231214;11001;1;J
202398;11001;1;K
220469;11001;1;K
167472;11001;1;""
189497;11001;1;""
174118;11001;1;J
204132;11001;1;J
140652;11001;1;P
206423;11001;1;I
210039;11001;1;F
189123;11001;1;E
198852;11001;1;J
152932;11001;1;J
182694;11001;1;J
199915;25214;1;I
216880;11001;1;J
122958;11001;1;I
218502;11001;1;J
218077;11001;1;J
189076;11001;1;""
236900;11001;1;F
179522;25040;1;I
171398;25214;1;J
180833;25214;1;J
211207;25214;1;J
152346;11001;1;T
186885;11001;1;T
144124;11001;1;""
202127;11001;1;E
190943;11001;1;""
208173;11001;1;T
197886;25269;1;P
144839;11001;1;""
203729;11001;1;J
207534;11001;1;J
200690;25286;1;E
160472;11001;1;I
220733;11001;1;F
144728;11001;1;""
216004;25754;1;K
197979;25754;1;K
191337;25754;1;T
192229;11001;1;T
193569;11001;1;F
188325;13001;1;T
212095;11001;1;H
202103;11001;1;H
189685;11001;1;H
192357;11001;1;H
213839;68276;1;F
218175;25175;1;H
214695;25175;1;H
236584;25175;1;H
223804;25175;1;H
224258;47001;1;H
193094;47001;1;H
235024;11001;1;K
216821;11001;1;E
194006;11001;1;T
175239;11001;1;""
203945;11001;1;J
174167;11001;1;E
189765;11001;1;J
218720;11001;1;J
189764;11001;1;I
237004;25899;1;F
195660;11001;1;E
181473;11001;1;G
227714;25260;1;J
206701;11001;1;F
137404;11001;1;I
81416;11001;1;""
190025;11001;1;K
216838;11001;1;K
209701;11001;1;K
174533;11001;1;K
192643;11001;1;""
191313;11001;1;""
201146;11001;1;""
196233;11001;1;""
131597;11001;1;I
203199;11001;1;F
219150;11001;1;F
195918;11001;1;H
203456;68001;1;J
213219;11001;1;E
228898;25473;1;T
190015;11001;1;F
214074;11001;1;F
195868;11001;1;I
173411;11001;1;E
220500;11001;1;J
237236;11001;1;J
196848;11001;1;F
203965;25473;1;I
202760;76001;1;I
143975;76001;1;""
226051;76001;1;J
226741;11001;1;F
224830;25286;1;E
198606;11001;1;F
218403;11001;1;F
211261;11001;1;F
212815;11001;1;F
214189;11001;1;F
223240;11001;1;F
215348;11001;1;F
216173;11001;1;F
222085;11001;1;F
181926;11001;1;F
206320;11001;1;F
165590;11001;1;F
235204;50150;1;J
207946;11001;1;F
200277;11001;1;F
233911;11001;1;E
192709;11001;1;E
208579;25799;1;T
147692;11001;1;""
215188;11001;1;H
192751;25754;1;J
220191;11001;1;H
150012;11001;1;J
211441;11001;1;E
236025;25754;1;H
224894;25754;1;H
221045;25754;1;H
151744;11001;1;T
201717;11001;1;J
203352;66170;1;J
208702;66682;1;J
182779;66170;1;J
190667;11001;1;J
180010;11001;1;""
204126;11001;1;J
151613;11001;1;I
171101;11001;1;T
193017;11001;1;N
187206;11001;1;""
218242;11001;1;K
170064;11001;1;K
172470;11001;1;J
187669;11001;1;T
210411;11001;1;T
217903;11001;1;T
186630;11001;1;T
186060;11001;1;T
210332;11001;1;T
186062;11001;1;T
212789;11001;1;T
210406;11001;1;T
219481;11001;1;E
190249;11001;1;E
177970;25473;1;J
175925;25473;1;J
147365;11001;1;""
162175;25214;1;E
220205;11001;1;I
177560;11001;1;J
222943;11001;1;J
218673;11001;1;H
201122;11001;1;""
174457;25740;1;""
176385;11001;1;""
151724;25754;1;H
163161;25754;1;E
172294;11001;1;H
166248;11001;1;T
200362;11001;1;T
211824;25754;1;K
231899;25126;1;I
153235;11001;1;E
221736;11001;1;K
189302;11001;1;J
196844;11001;1;J
224077;11001;1;J
195485;11001;1;E
201477;11001;1;F
221389;11001;1;J
208489;11001;1;H
234674;11001;1;J
186342;11001;1;J
194428;25758;1;F
198490;11001;1;E
162402;50006;1;T
222632;50006;1;T
145129;11001;1;E
222695;11001;1;T
200352;11001;1;H
190781;11001;1;""
207324;11001;1;F
230788;25754;1;J
182967;11001;1;I
196311;11001;1;H
128811;25754;1;E
128810;25754;1;E
205080;50001;1;J
190657;50001;1;J
204449;11001;1;J
196820;25754;1;""
151489;11001;1;I
224359;25473;1;T
128671;25473;1;T
183532;25473;1;T
222837;25473;1;T
191321;25214;1;J
188940;11001;1;I
177352;11001;1;H
189517;11001;1;""
233383;25473;1;J
181498;11001;1;E
237275;11001;1;F
194358;25320;1;N
223568;66170;1;N
214449;66170;1;N
186808;11001;1;F
223819;11001;1;J
212651;25839;1;T
194052;25839;1;T
169700;11001;1;J
179141;11001;1;J
190779;11001;1;I
129800;11001;1;""
220803;11001;1;T
213365;11001;1;T
220805;11001;1;T
194057;11001;1;P
178113;11001;1;T
226937;5001;1;T
190341;11001;1;E
189921;11001;1;K
203205;11001;1;K
188266;11001;1;J
187093;11001;1;J
149407;11001;1;E
174649;11001;1;""
195988;11001;1;E
157001;11001;1;E
215134;11001;1;J
236532;11001;1;H
181388;11001;1;J
218391;11001;1;J
206702;11001;1;J
157599;11001;1;I
197418;11001;1;J
205864;11001;1;F
194119;11001;1;F
212649;11001;1;F
205917;11001;1;J
203828;11001;1;T
219304;11001;1;T
210245;11001;1;N
184887;11001;1;T
187605;11001;1;T
220714;11001;1;F
206691;11001;1;F
191041;11001;1;F
205927;15676;1;E
149504;25126;1;I
199374;11001;1;H
235207;11001;1;K
187075;11001;1;K
200170;11001;1;K
178706;11001;1;J
199902;11001;1;J
186807;11001;1;J
164452;11001;1;E
220292;11001;1;J
228584;11001;1;J
225425;11001;1;J
225373;11001;1;J
205632;11001;1;J
197621;11001;1;J
205514;11001;1;J
181721;11001;1;J
223229;11001;1;J
184455;11001;1;J
230019;11001;1;J
150173;11001;1;J
224949;25126;1;F
197316;25126;1;F
168576;11001;1;""
171830;68077;1;H
189729;11001;1;""
189500;11001;1;""
161843;11001;1;""
234315;11001;1;J
176360;11001;1;H
157277;11001;1;E
195722;11001;1;E
212729;11001;1;T
193232;17001;1;T
195937;11001;1;E
187118;11001;1;H
190941;11001;1;I
190238;11001;1;""
207138;11001;1;E
176794;11001;1;J
236726;11001;1;E
180985;11001;1;""
233702;11001;1;J
226900;11001;1;J
211599;11001;1;J
198936;11001;1;H
186489;11001;1;H
176744;11001;1;""
170095;11001;1;F
202191;11001;1;F
218016;11001;1;J
225641;11001;1;J
189375;11001;1;H
173626;11001;1;H
163581;25754;1;I
228605;25754;1;K
195203;11001;1;E
203020;11001;1;O
197243;11001;1;I
183784;11001;1;""
204723;50001;1;J
225479;11001;1;J
153407;11001;1;E
190149;11001;1;E
191683;11001;1;E
165152;25754;1;E
214071;11001;1;T
215096;11001;1;F
196205;11001;1;I
178084;11001;1;J
224934;11001;1;T
195473;11001;1;J
189369;11001;1;J
176594;11001;1;J
213007;11001;1;K
177821;25126;1;K
171773;11001;1;J
194066;11001;1;I
168272;11001;1;T
210525;11001;1;T
194753;11001;1;T
172153;11001;1;T
164073;11001;1;T
198336;11001;1;T
167772;11001;1;E
196623;11001;1;T
229861;11001;1;T
211828;11001;1;T
194290;5001;1;T
226234;11001;1;H
167110;5440;1;E
202362;11001;1;J
197973;11001;1;J
231704;11001;1;J
143034;11001;1;I
212357;11001;1;K
182141;25754;1;T
189380;11001;1;E
227735;25754;1;T
212380;11001;1;J
143780;11001;1;E
190792;11001;1;E
230857;11001;1;H
219519;11001;1;H
203326;25754;1;H
234903;25754;1;H
193228;11001;1;F
207329;11001;1;H
204863;11001;1;T
166463;25754;1;J
60438;25754;1;I
164118;50001;1;""
208500;25214;1;F
196023;76001;1;J
197695;11001;1;H
145768;11001;1;""
222466;11001;1;T
225307;25754;1;O
206864;11001;1;E
